ID	Data	Link	Nazwa	Cena	Lokalizacja	Rocznik	Przebieg	Paliwo	Nadwozie	VAT	Do negocjacji	Oferta od	Marka pojazdu	Model pojazdu	Wersja	Kategoria	Napęd	Moc	Skrzynia biegów	Typ	Liczba drzwi	Liczba miejsc	Kolor	Perłowy	Kraj pochodzenia	Pierwsza rejestracja	Zarejestrowany w Polsce	Bezwypadkowy	Serwisowany w ASO	Stan	Pierwszy właściciel	Metalik	Możliwość finansowania	VIN	Pojemność skokowa	Wyposażenie
6050332034	2019-12-20 09:06:00	https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-ekonomiczny-bezwypadkowy-ID6BszKy.html	Volkswagen Passat B7	27000PLN	Żarki, myszkowski, Śląskie	2011	234 311 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	140 KM	Manualna	Kombi	5	5	Szary	?	Niemcy	?	Tak	Tak	?	Używane	?	Tak	?	WVWZZZ3CZCE093153	1 968 cm3	ABS|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|CZUJNIKI PARKOWANIA TYLNE|KLIMATYZACJA DWUSTREFOWA|PODGRZEWANE LUSTERKA BOCZNE|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|GNIAZDO AUX|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|ŚWIATŁA PRZECIWMGIELNE|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|CZUJNIK DESZCZU|GNIAZDO USB|PODGRZEWANA PRZEDNIA SZYBA|PODGRZEWANE TYLNE SIEDZENIA|TAPICERKA WELUROWA
6068900252	2019-12-20 09:03:00	https://www.otomoto.pl/oferta/volkswagen-passat-2-0tdi-klimatronic-navi-vebasto-super-stan-ID6CIubV.html	Volkswagen Passat B7	29700PLN	Jarocin, jarociński, Wielkopolskie	2011	240 000 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	140 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Inny kolor	?	Niemcy	?	Tak	Tak	Tak	Używane	?	?	?	?	1 998 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|SYSTEM START-STOP|TAPICERKA WELUROWA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA DWUSTREFOWA|MP3|OGRZEWANIE POSTOJOWE|PODGRZEWANE PRZEDNIE SIEDZENIA|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|ISOFIX|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|RELINGI DACHOWE|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA
6067679555	2019-12-20 08:32:00	https://www.otomoto.pl/oferta/volkswagen-passat-autko-zarejestrowane-i-oplacone-w-kraju-ID6CDmDh.html	Volkswagen Passat B8	104999PLN	Nowa Wieś Lęborska, lęborski, Pomorskie	2018	99 655 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Automatyczna bezstopniowa (CVT)	Kombi	-1	5	Inny kolor	?	Niemcy	?	Tak	Tak	?	Używane	?	Tak	?	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA PASAŻERA|ALUFELGI|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KAMERA COFANIA|ŁOPATKI ZMIANY BIEGÓW|PODGRZEWANE LUSTERKA BOCZNE|RELINGI DACHOWE|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|RADIO FABRYCZNE|ASR (KONTROLA TRAKCJI)|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|MP3|PODGRZEWANE PRZEDNIE SIEDZENIA|SYSTEM START-STOP|CENTRALNY ZAMEK|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KURTYNY POWIETRZNE|NAWIGACJA GPS|PRZYCIEMNIANE SZYBY|ŚWIATŁA PRZECIWMGIELNE
6069232037	2019-12-20 08:07:00	https://www.otomoto.pl/oferta/volkswagen-passat-1-6-tdi-105-km-cr-klimatron-navi-oplacony-oryginal-highline-polecam-ID6CJSwj.html	Volkswagen Passat B7	31900PLN	Warszawska 170a - 26-600 Radom, Mazowieckie (Polska)	2011	216 000 km	Diesel	Kombi	NIE	TAK	Firmy	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	105 KM	Manualna	Kombi	5	5	Czarny	?	Niemcy	?	?	Tak	Tak	Używane	?	Tak	?	?	1 600 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ESP (STABILIZACJA TORU JAZDY)|ISOFIX|KLIMATYZACJA DWUSTREFOWA|MP3|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|KAMERA COFANIA|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE TYLNE|SYSTEM START-STOP|TAPICERKA WELUROWA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|ODTWARZACZ DVD|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|PRZYCIEMNIANE SZYBY|ŚWIATŁA LED|TEMPOMAT
6010577953	2019-12-20 08:04:00	https://www.otomoto.pl/oferta/volkswagen-passat-diesel-tdi-alufelgi-partronik-przod-tyl-cimatronik-ID6yLLTH.html	Volkswagen Passat B6	20900PLN	Sępólno krajeńskie Więcbork Chojnice Bydgoszcz - 89-400 Sępólno Krajeńskie, sępoleński, Kujawsko-pomorskie (Polska)	2009	217 865 km	Diesel	Kombi	NIE	NIE	Firmy	Volkswagen	Passat	B6 (2005-2010)	Osobowe	Na przednie koła	?	Manualna	Kombi	5	5	Srebrny	Tak	Niemcy	01/06/2009	?	Tak	Tak	Używane	Tak	Tak	?	?	1 998 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ESP (STABILIZACJA TORU JAZDY)|ISOFIX|KOMPUTER POKŁADOWY|PODGRZEWANE PRZEDNIE SIEDZENIA|RELINGI DACHOWE|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALUFELGI|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|GNIAZDO AUX|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA PRZECIWMGIELNE|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ASR (KONTROLA TRAKCJI)|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO USB|KLIMATYZACJA DWUSTREFOWA|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE TYLNE|TAPICERKA WELUROWA
6057000935	2019-12-20 08:02:00	https://www.otomoto.pl/oferta/volkswagen-passat-vw-passat-2-0-tdi-cr-bezwypadkowy-bdb-stan-okazja-ID6BUyDt.html	Volkswagen Passat B6	21000PLN	Będzin, będziński, Śląskie, Łagisza	2009	218 000 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B6 (2005-2010)	Osobowe	Na przednie koła	110 KM	Manualna	Kombi	5	5	Czarny	?	Niemcy	?	Tak	Tak	Tak	Używane	Tak	Tak	?	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO USB|KLIMATYZACJA DWUSTREFOWA|MP3|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE TYLNE|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|KAMERA COFANIA|KOMPUTER POKŁADOWY|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|PRZYCIEMNIANE SZYBY|TAPICERKA WELUROWA|ZMIENIARKA CD|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|TEMPOMAT
6058035556	2019-12-20 07:59:00	https://www.otomoto.pl/oferta/volkswagen-passat-highline-1-5-tsi-150-km-od-reki-ID6BYTMU.html	Volkswagen Passat B8	117000PLN	ul. Poznańska 33 - 62-081 Przeźmierowo, gm. Tarnowo Podgórne, poznański, Wielkopolskie (Polska)	2019	1 km	Benzyna	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Manualna	Kombi	5	5	Biały	?	?	?	?	Tak	?	Nowe	?	?	Tak	?	1 500 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KOMPUTER POKŁADOWY|PODGRZEWANE LUSTERKA BOCZNE|RELINGI DACHOWE|TEMPOMAT AKTYWNY|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|ISOFIX|KURTYNY POWIETRZNE|PODGRZEWANE PRZEDNIE SIEDZENIA|SYSTEM START-STOP|WIELOFUNKCYJNA KIEROWNICA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|OGRANICZNIK PRĘDKOŚCI|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA DO JAZDY DZIENNEJ
6069231801	2019-12-20 07:03:00	https://www.otomoto.pl/oferta/volkswagen-passat-r-line-panorama-xenon-skora-radar-navi-kamera-sedan-2015-bezwypadkowy-ID6CJSrw.html	Volkswagen Passat B8	74900PLN	Zgorzelec, zgorzelecki, Dolnośląskie	2015	154 000 km	Diesel	Sedan	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Manualna	Sedan	4	5	Szary	?	?	01/10/2015	?	Tak	Tak	Używane	Tak	?	?	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|DACH PANORAMICZNY|ESP (STABILIZACJA TORU JAZDY)|ISOFIX|KLIMATYZACJA CZTEROSTREFOWA|MP3|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE TYLNE|ŚWIATŁA LED|TAPICERKA SKÓRZANA|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|KAMERA COFANIA|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|SZYBERDACH|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|ODTWARZACZ DVD|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA DO JAZDY DZIENNEJ|ŚWIATŁA XENONOWE|TEMPOMAT AKTYWNY
6059433222	2019-12-20 05:43:00	https://www.otomoto.pl/oferta/volkswagen-passat-t-b7-177km-ID6C4LnU.html	Volkswagen Passat B7	27900PLN	Nowe Miasto nad Wartą, średzki, Wielkopolskie	2012	340 000 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	177 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Srebrny	?	Niemcy	?	Tak	Tak	?	Używane	?	?	?	?	2 000 cm3	
6068548325	2019-12-19 23:40:00	https://www.otomoto.pl/oferta/volkswagen-passat-variant-2-0-tdi-dsg-blumotion-technology-comfortl-uranograu-full-led-ID6CH0DH.html	Volkswagen Passat B8	68500PLN	Olkusz, olkuski, Małopolskie	2016	166 000 km	Diesel	Kombi	TAK	TAK	Osoby prywatnej	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Szary	?	Niemcy	26/08/2016	Tak	Tak	Tak	Używane	Tak	Tak	?	WVWZZZ3CZHP004376	1 968 cm3	ABS|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|ŚWIATŁA DO JAZDY DZIENNEJ|TAPICERKA WELUROWA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KURTYNY POWIETRZNE|OGRANICZNIK PRĘDKOŚCI|PRZYCIEMNIANE SZYBY|ŚWIATŁA LED|TEMPOMAT AKTYWNY|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA CZTEROSTREFOWA|ŁOPATKI ZMIANY BIEGÓW|PODGRZEWANE LUSTERKA BOCZNE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA
6066498836	2019-12-19 23:02:00	https://www.otomoto.pl/oferta/volkswagen-passat-bezwypadkowy-serwisowany-pierwszy-wlasciciel-w-pl-ID6Cyptq.html	Volkswagen Passat B6	14950PLN	Łódź, Łódzkie, Bałuty	2008	233 000 km	Diesel	Kombi	TAK	TAK	Osoby prywatnej	Volkswagen	Passat	B6 (2005-2010)	Osobowe	Na przednie koła	105 KM	Manualna	Kombi	5	5	Niebieski	?	?	01/05/2010	Tak	Tak	?	Używane	?	?	?	?	1 900 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|KLIMATYZACJA AUTOMATYCZNA|RELINGI DACHOWE|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALUFELGI|KLIMATYZACJA DWUSTREFOWA|ŚWIATŁA XENONOWE|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|GNIAZDO AUX|PODGRZEWANA PRZEDNIA SZYBA
6065665624	2019-12-19 23:01:00	https://www.otomoto.pl/oferta/volkswagen-passat-1-6-tdi-highline-zarejstrowany-ID6CuUIv.html	Volkswagen Passat B7	31500PLN	Przemysłowa 10 - 47-300 Krapkowice, krapkowicki, Opolskie (Polska)	2012	231 580 km	Diesel	Sedan	NIE	TAK	Firmy	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	105 KM	Manualna	Sedan	4	5	Inny kolor	?	?	?	Tak	Tak	?	Używane	?	Tak	Tak	?	1 598 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|ISOFIX|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODUSZKI BOCZNE TYLNE|TAPICERKA WELUROWA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODGRZEWANE LUSTERKA BOCZNE|SYSTEM START-STOP|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|HAK|KLIMATYZACJA DWUSTREFOWA|MP3|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA DO JAZDY DZIENNEJ|WIELOFUNKCYJNA KIEROWNICA
6069231203	2019-12-19 22:36:00	https://www.otomoto.pl/oferta/volkswagen-passat-2-0-tdi-140-km-dsg-navi-volloption-ID6CJShR.html	Volkswagen Passat B7	34900PLN	Główna 34 - 43-400 Cieszyn, cieszyński, Śląskie (Polska)	2011	200 000 km	Diesel	Kombi	NIE	TAK	Firmy	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	140 KM	Manualna	Kombi	4	5	Czarny	?	?	?	?	Tak	Tak	Używane	Tak	Tak	Tak	WVWZZZ3CZCE00XXXX	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|NAWIGACJA GPS|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|RELINGI DACHOWE|ŚWIATŁA LED|TAPICERKA WELUROWA|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA DWUSTREFOWA|ŁOPATKI ZMIANY BIEGÓW|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KOMPUTER POKŁADOWY|MP3|PODGRZEWANE PRZEDNIE SIEDZENIA|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|ŚWIATŁA XENONOWE|TEMPOMAT AKTYWNY
6057577939	2019-12-19 22:07:00	https://www.otomoto.pl/oferta/volkswagen-passat-1-6-tdi-bluemation-105-ps-klima-navi-tempomat-oplacony-ID6BVYJZ.html	Volkswagen Passat B6	23800PLN	Reymonta 1 - 55-300 Środa Śląska, średzki, Dolnośląskie (Polska)	2010	179 842 km	Diesel	Sedan	TAK	TAK	Firmy	Volkswagen	Passat	B6 (2005-2010)	Osobowe	Na przednie koła	105 KM	Manualna	Sedan	4	5	Czarny	?	Niemcy	?	?	Tak	Tak	Używane	?	Tak	Tak	?	1 600 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIKI PARKOWANIA PRZEDNIE|ESP (STABILIZACJA TORU JAZDY)|KLIMATYZACJA DWUSTREFOWA|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIKI PARKOWANIA TYLNE|ISOFIX|KOMPUTER POKŁADOWY|PODGRZEWANA PRZEDNIA SZYBA|ŚWIATŁA PRZECIWMGIELNE|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK ZMIERZCHU|ELEKTRYCZNIE USTAWIANE FOTELE|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODGRZEWANE LUSTERKA BOCZNE|TEMPOMAT
6057265195	2019-12-19 21:40:00	https://www.otomoto.pl/oferta/volkswagen-passat-super-stan-171000-tys-km-auto-bezwypadkowe-pierwszy-lakier-ID6BWFnJ.html	Volkswagen Passat B6	21500PLN	KLEPACZKA UL.ZACHODNIA 49 - 42-261 Starcza, częstochowski, Śląskie (Polska)	2008	171 000 km	Diesel	Kombi	NIE	TAK	Firmy	Volkswagen	Passat	B6 (2005-2010)	Osobowe	Na przednie koła	105 KM	Manualna	Kombi	5	5	Czarny	?	Niemcy	26/11/2008	?	Tak	Tak	Używane	Tak	Tak	?	?	1 896 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|GNIAZDO USB|KOMPUTER POKŁADOWY|PODGRZEWANE PRZEDNIE SIEDZENIA|RELINGI DACHOWE|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ISOFIX|KURTYNY POWIETRZNE|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA PRZECIWMGIELNE|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|GNIAZDO AUX|KLIMATYZACJA MANUALNA|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE TYLNE|TAPICERKA SKÓRZANA
6068547642	2019-12-19 21:35:00	https://www.otomoto.pl/oferta/volkswagen-passat-wv-passat-177km-kombi-dsg-disel-zielona-gora-navi-ID6CH0sG.html	Volkswagen Passat B7	35000PLN	Zielona Góra, Lubuskie	2013	199 000 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	?	177 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	-1	5	Czarny	?	?	?	Tak	Tak	?	Używane	?	?	?	?	1 995 cm3	
